// Validating benchmarks:
// ***** BenchmarkRunner: Start   *****
// ***** Found 2 benchmark(s) in total *****
// ***** Building 1 exe(s) in Parallel: Start   *****
// start dotnet  restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Reza\Projects\ConduitR\benchmarks\ConduitR.Benchmarks.Compare\bin\Release\net8.0\0c89f217-c855-47c7-b8f3-7b522d2280a3
// command took 2.21 sec and exited with 0
// start dotnet  build -c Release --no-restore /p:UseSharedCompilation=false /p:BuildInParallel=false /m:1 /p:Deterministic=true /p:Optimize=true in C:\Reza\Projects\ConduitR\benchmarks\ConduitR.Benchmarks.Compare\bin\Release\net8.0\0c89f217-c855-47c7-b8f3-7b522d2280a3
// command took 3.56 sec and exited with 0
// ***** Done, took 00:00:05 (5.88 sec)   *****
// Found 2 benchmarks:
//   SendBenchmarks.ConduitR.Send: DefaultJob
//   SendBenchmarks.MediatR.Send: DefaultJob

Setup power plan (GUID: 8c5e7fda-e8bf-4a96-9a85-a6e23a8c635c FriendlyName: High performance)
WorkloadResult  10: 2097152 op, 1140464400.00 ns, 543.8158 ns/op
WorkloadResult  11: 2097152 op, 1126219300.00 ns, 537.0232 ns/op
WorkloadResult  12: 2097152 op, 1137835600.00 ns, 542.5623 ns/op
WorkloadResult  13: 2097152 op, 1131137600.00 ns, 539.3684 ns/op
WorkloadResult  14: 2097152 op, 1129403700.00 ns, 538.5417 ns/op
WorkloadResult  15: 2097152 op, 1140996000.00 ns, 544.0693 ns/op
WorkloadResult  16: 2097152 op, 1113076500.00 ns, 530.7562 ns/op
WorkloadResult  17: 2097152 op, 1125243900.00 ns, 536.5581 ns/op
WorkloadResult  18: 2097152 op, 1111196500.00 ns, 529.8598 ns/op
WorkloadResult  19: 2097152 op, 1116761300.00 ns, 532.5133 ns/op
WorkloadResult  20: 2097152 op, 1120329800.00 ns, 534.2149 ns/op
// GC:  236 0 0 2969567920 2097152
// Threading:  0 0 2097152

// AfterAll
// Benchmark Process 4120 has exited with code 0.

Mean = 545.969 ns, StdErr = 2.745 ns (0.50%), N = 20, StdDev = 12.276 ns
Min = 529.860 ns, Q1 = 536.907 ns, Median = 543.943 ns, Q3 = 554.593 ns, Max = 570.436 ns
IQR = 17.686 ns, LowerFence = 510.378 ns, UpperFence = 581.122 ns
ConfidenceInterval = [535.309 ns; 556.629 ns] (CI 99.9%), Margin = 10.660 ns (1.95% of Mean)
Skewness = 0.57, Kurtosis = 2.05, MValue = 2

// ** Remained 0 (0.0%) benchmark(s) to run. Estimated finish 2025-08-13 17:52 (0h 0m from now) **
Successfully reverted power plan (GUID: 381b4222-f694-41f0-9685-ff5bb260df2e FriendlyName: Balanced)
// ***** BenchmarkRunner: Finish  *****

// * Export *
  BenchmarkDotNet.Artifacts\results\SendBenchmarks-report.csv
  BenchmarkDotNet.Artifacts\results\SendBenchmarks-report-github.md
  BenchmarkDotNet.Artifacts\results\SendBenchmarks-report.html
  BenchmarkDotNet.Artifacts\results\SendBenchmarks-report-default.md

// * Detailed results *
SendBenchmarks.ConduitR.Send: DefaultJob
Runtime = .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 517.723 ns, StdErr = 3.024 ns (0.58%), N = 77, StdDev = 26.533 ns
Min = 314.675 ns, Q1 = 512.293 ns, Median = 517.638 ns, Q3 = 523.800 ns, Max = 555.023 ns
IQR = 11.507 ns, LowerFence = 495.033 ns, UpperFence = 541.060 ns
ConfidenceInterval = [507.372 ns; 528.074 ns] (CI 99.9%), Margin = 10.351 ns (2.00% of Mean)
Skewness = -5.62, Kurtosis = 44.82, MValue = 2
-------------------- Histogram --------------------
[306.489 ns ; 322.860 ns) | @
[322.860 ns ; 339.232 ns) | 
[339.232 ns ; 355.603 ns) | 
[355.603 ns ; 371.974 ns) | 
[371.974 ns ; 388.346 ns) | 
[388.346 ns ; 404.717 ns) | 
[404.717 ns ; 421.089 ns) | 
[421.089 ns ; 437.460 ns) | 
[437.460 ns ; 453.831 ns) | 
[453.831 ns ; 470.203 ns) | 
[470.203 ns ; 486.574 ns) | 
[486.574 ns ; 496.067 ns) | 
[496.067 ns ; 507.451 ns) | @@@@@
[507.451 ns ; 523.822 ns) | @@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@@
[523.822 ns ; 540.779 ns) | @@@@@@@@@@@
[540.779 ns ; 557.151 ns) | @@@@@@@@
---------------------------------------------------

SendBenchmarks.MediatR.Send: DefaultJob
Runtime = .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2; GC = Concurrent Workstation
Mean = 545.969 ns, StdErr = 2.745 ns (0.50%), N = 20, StdDev = 12.276 ns
Min = 529.860 ns, Q1 = 536.907 ns, Median = 543.943 ns, Q3 = 554.593 ns, Max = 570.436 ns
IQR = 17.686 ns, LowerFence = 510.378 ns, UpperFence = 581.122 ns
ConfidenceInterval = [535.309 ns; 556.629 ns] (CI 99.9%), Margin = 10.660 ns (1.95% of Mean)
Skewness = 0.57, Kurtosis = 2.05, MValue = 2
-------------------- Histogram --------------------
[523.924 ns ; 545.458 ns) | @@@@@@@@@@@@@
[545.458 ns ; 576.372 ns) | @@@@@@@
---------------------------------------------------

// * Summary *

BenchmarkDotNet v0.13.12, Windows 11 (10.0.26100.4946)
Intel Core Ultra 7 155H, 1 CPU, 22 logical and 16 physical cores
.NET SDK 9.0.100
  [Host]     : .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2
  DefaultJob : .NET 8.0.11 (8.0.1124.51707), X64 RyuJIT AVX2


| Method        | Mean     | Error    | StdDev   | Ratio | RatioSD | Gen0   | Allocated | Alloc Ratio |
|-------------- |---------:|---------:|---------:|------:|--------:|-------:|----------:|------------:|
| ConduitR.Send | 517.7 ns | 10.35 ns | 26.53 ns |  1.00 |    0.00 | 0.0381 |     480 B |        1.00 |
| MediatR.Send  | 546.0 ns | 10.66 ns | 12.28 ns |  1.09 |    0.16 | 0.1125 |    1416 B |        2.95 |

// * Hints *
Outliers
  SendBenchmarks.ConduitR.Send: Default -> 12 outliers were removed, 13 outliers were detected (316.33 ns, 560.68 ns..687.72 ns)
// * Config Issues *

// * Warnings *
Configuration
  Summary -> The exporter CsvExporter is already present in configuration. There may be unexpected results.

// * Legends *
  Mean        : Arithmetic mean of all measurements
  Error       : Half of 99.9% confidence interval
  StdDev      : Standard deviation of all measurements
  Ratio       : Mean of the ratio distribution ([Current]/[Baseline])
  RatioSD     : Standard deviation of the ratio distribution ([Current]/[Baseline])
  Gen0        : GC Generation 0 collects per 1000 operations
  Allocated   : Allocated memory per single operation (managed only, inclusive, 1KB = 1024B)
  Alloc Ratio : Allocated memory ratio distribution ([Current]/[Baseline])
  1 ns        : 1 Nanosecond (0.000000001 sec)

// * Diagnostic Output - MemoryDiagnoser *


// ***** BenchmarkRunner: End *****
Run time: 00:02:22 (142.97 sec), executed benchmarks: 2

Global total time: 00:02:29 (149.43 sec), executed benchmarks: 2
// * Artifacts cleanup *
Artifacts cleanup is finished
